Folder;diagnostics_Versions_PyRadiomics;original_shape_Elongation;original_shape_Flatness;original_shape_LeastAxisLength;original_shape_MajorAxisLength;original_shape_Maximum2DDiameterColumn;original_shape_Maximum2DDiameterRow;original_shape_Maximum2DDiameterSlice;original_shape_Maximum3DDiameter;original_shape_MeshVolume;original_shape_MinorAxisLength;original_shape_Sphericity;original_shape_SurfaceArea;original_shape_SurfaceVolumeRatio;original_shape_VoxelVolume;original_firstorder_10Percentile;original_firstorder_90Percentile;original_firstorder_Energy;original_firstorder_Entropy;original_firstorder_InterquartileRange;original_firstorder_Kurtosis;original_firstorder_Maximum;original_firstorder_MeanAbsoluteDeviation;original_firstorder_Mean;original_firstorder_Median;original_firstorder_Minimum;original_firstorder_Range;original_firstorder_RobustMeanAbsoluteDeviation;original_firstorder_RootMeanSquared;original_firstorder_Skewness;original_firstorder_TotalEnergy;original_firstorder_Uniformity;original_firstorder_Variance;original_glcm_Autocorrelation;original_glcm_JointAverage;original_glcm_ClusterProminence;original_glcm_ClusterShade;original_glcm_ClusterTendency;original_glcm_Contrast;original_glcm_Correlation;original_glcm_DifferenceAverage;original_glcm_DifferenceEntropy;original_glcm_DifferenceVariance;original_glcm_JointEnergy;original_glcm_JointEntropy;original_glcm_Imc1;original_glcm_Imc2;original_glcm_Idm;original_glcm_Idmn;original_glcm_Id;original_glcm_Idn;original_glcm_InverseVariance;original_glcm_MaximumProbability;original_glcm_SumEntropy;original_glcm_SumSquares;original_glrlm_GrayLevelNonUniformity;original_glrlm_GrayLevelNonUniformityNormalized;original_glrlm_GrayLevelVariance;original_glrlm_HighGrayLevelRunEmphasis;original_glrlm_LongRunEmphasis;original_glrlm_LongRunHighGrayLevelEmphasis;original_glrlm_LongRunLowGrayLevelEmphasis;original_glrlm_LowGrayLevelRunEmphasis;original_glrlm_RunEntropy;original_glrlm_RunLengthNonUniformity;original_glrlm_RunLengthNonUniformityNormalized;original_glrlm_RunPercentage;original_glrlm_RunVariance;original_glrlm_ShortRunEmphasis;original_glrlm_ShortRunHighGrayLevelEmphasis;original_glrlm_ShortRunLowGrayLevelEmphasis;original_glszm_GrayLevelNonUniformity;original_glszm_GrayLevelNonUniformityNormalized;original_glszm_GrayLevelVariance;original_glszm_HighGrayLevelZoneEmphasis;original_glszm_LargeAreaEmphasis;original_glszm_LargeAreaHighGrayLevelEmphasis;original_glszm_LargeAreaLowGrayLevelEmphasis;original_glszm_LowGrayLevelZoneEmphasis;original_glszm_SizeZoneNonUniformity;original_glszm_SizeZoneNonUniformityNormalized;original_glszm_SmallAreaEmphasis;original_glszm_SmallAreaHighGrayLevelEmphasis;original_glszm_SmallAreaLowGrayLevelEmphasis;original_glszm_ZoneEntropy;original_glszm_ZonePercentage;original_glszm_ZoneVariance;original_gldm_DependenceEntropy;original_gldm_DependenceNonUniformity;original_gldm_DependenceNonUniformityNormalized;original_gldm_DependenceVariance;original_gldm_GrayLevelNonUniformity;original_gldm_GrayLevelVariance;original_gldm_HighGrayLevelEmphasis;original_gldm_LargeDependenceEmphasis;original_gldm_LargeDependenceHighGrayLevelEmphasis;original_gldm_LargeDependenceLowGrayLevelEmphasis;original_gldm_LowGrayLevelEmphasis;original_gldm_SmallDependenceEmphasis;original_gldm_SmallDependenceHighGrayLevelEmphasis;original_gldm_SmallDependenceLowGrayLevelEmphasis
dicom_data/31;v3.0.1;0.5440019463640671;0.0;0.0;195.14935867390062;119.58399999999999;200.98399999999998;206.287367252578;206.287367252578;8187.4779066619785;106.16163095030139;0.10719532918597001;18326.309759219985;2.238333949494783;8255.683312;26982.0;36152.0;382714817421781.0;9.067457919489105;5409.0;15.661121499330228;65280.0;3023.389809485915;31620.24461731533;31543.0;24198.0;41082.0;2184.1865230992134;31865.654375718834;1.7352400997854032;8382985360806.689;0.002147104220154578;15580059.133909827;113911.00028223585;300.70755327415736;145428875412.30884;51381308.61425098;95869.57027547888;1927.9477377434919;0.9605202562648715;28.466491080266366;6.248190245454371;1097.395679359668;2.7558156788925616e-05;15.951304604687781;-0.23893996532134276;0.992830392823802;0.04719707500158645;0.9993368456533468;0.10029754765628048;0.983321240449837;0.04381176347929186;0.0021959790929124033;10.112134213123696;24449.37950330572;794.1092193213434;0.002146815765902417;20936.548832107208;108414.75298213032;1.0951408460995764;232298.60521929376;0.00040013415039243235;0.0003841207149508745;9.186470495901952;357872.0341395547;0.9674575628384308;0.9814216124573166;0.05687992689586434;0.9874758737177222;106530.72466819272;0.00038027271060973644;752.2550714506949;0.002137568009441593;20092.763715802423;107967.9560696861;2.793430912051284;4381807.400729141;0.0004569637268115994;0.00038751546233297427;311278.3368398021;0.8845119695607881;0.9532544317882863;103423.00329672868;0.0003722353399571023;9.424032938922078;0.9337176939424733;1.6464166381267737;9.635566729772957;294326.2655776155;0.7809071978138021;0.25882576443560196;809.250021888921;24930.002121673293;113930.06916368402;1.5781699800744489;596067.3751761063;0.0005099474198719815;0.00038212370974367377;0.9055100024864532;98213.20709963822;0.0003525495097139187
dicom_data/32;v3.0.1;0.505779932621472;0.0;0.0;210.4054606269062;121.95200000000001;228.80799999999996;255.9476330502003;255.9476330502003;8281.09012666872;106.41885969906639;0.10816127210031128;18300.82545406288;2.2099536623959986;8342.488863999999;27558.0;34744.0;376749878657208.0;8.666540164442281;4017.0;35.525845715111835;65280.0;2332.102854653082;31271.8072445427;31111.0;25846.0;39434.0;1635.8167840751942;31451.434481226905;3.548162122190982;8252329342107.482;0.002849871353130906;11266802.587075379;65288.35389557105;219.78667980697767;174252662828.87253;65031545.83238763;69564.23504708704;1636.5936163877864;0.9539906157679473;24.286167800611576;6.014096490309564;1033.8088042823092;4.25042136557212e-05;15.337852004369658;-0.22928176958206997;0.9898536626624941;0.0546452166178881;0.9994205119588875;0.11204531825168437;0.9851657192962103;0.0505058330929063;0.002652045040812941;9.714815882381965;17800.207165868975;1061.0803167432985;0.002848027539167367;13072.91318057978;59375.917018412045;1.1175420852489253;205755.47652200446;0.000202648966422164;0.00019293057115834164;8.802582044137;358449.89850702457;0.962079491570457;0.9782088713615813;0.07243748221269909;0.9853655181312522;57939.14310784261;0.00019059616683068063;993.2902235487257;0.0028261265596733853;12075.271624264167;58653.80200132587;3.607121009938344;5914901.710317043;0.00023859970168291306;0.00019486357881560662;304732.85408587434;0.8670311980523757;0.9455774865252985;55839.44105022004;0.00018609765679929887;9.072376045343589;0.9228101221952077;2.432831176875526;9.297567716188496;286113.78957428597;0.7512190365490382;0.3079436068942578;1085.4191027815557;18029.362792369033;65724.39236371848;1.6869922754984692;588159.7177222435;0.0002713442120881966;0.0001918317367794937;0.8904684578324366;52637.615205541995;0.0001746156462821633
dicom_data/33;v3.0.1;0.5353740211068295;0.0;0.0;205.23850642779314;125.50399999999999;203.20399999999998;230.17578371323074;230.17578371323074;9305.176965324703;109.87936447220748;0.10521732460175494;20333.554048640974;2.1851872483901156;9365.821839999999;26854.0;34696.0;413360700552540.0;8.808270537951177;4193.0;24.22909515322593;65280.0;2476.568217510466;30910.711778944536;30743.0;24870.0;40410.0;1743.6252007464602;31092.33666564884;2.4038239442763896;9054252784902.834;0.002595711856020495;11261296.649070773;76746.38651962706;244.29163540951475;120507372980.64374;44705754.0912133;69873.65453446258;1602.6766888726738;0.9551191255435062;26.466168195168148;6.1512835009424105;886.7913646435675;3.3309196394840755e-05;15.597312597212124;-0.2282452726935042;0.9903024757104751;0.050697715380990487;0.9994121312394266;0.10608563532637716;0.9841968458680043;0.047668652640722176;0.0018371095715936981;9.855240547209684;17869.08280583422;1087.925011942008;0.002595460716313212;14575.257069716785;72664.81553278884;1.0985791260832736;187981.544337411;0.00021900310402893003;0.0002055004207201638;8.935931918133484;404417.49019624194;0.96479130093508;0.9803062548966872;0.057948854834484885;0.9864488099436097;71449.24780304528;0.00020221044647471685;1024.4386418241988;0.002580047050143803;14146.260159348942;72941.0398779032;3.063881711168533;4850981.283436843;0.00026237968999991054;0.0002032112356333463;347615.41403105814;0.8754688538088715;0.9492732610000635;69899.53918730638;0.00019028134317897373;9.191775240121652;0.9286153630272344;1.904228135921628;9.407435338256219;327661.3057357017;0.766306829602773;0.25358347308479445;1109.8874539565234;18019.563382985434;77043.34115555971;1.5935053848942315;466657.93460481544;0.00031455487869146224;0.00020580922732820245;0.8982638485351321;65990.36647050404;0.00018087938153011306
dicom_data/34;v3.0.1;0.5036831629673745;0.0;0.0;194.426592775566;112.776;195.80399999999997;212.90019915443946;212.90019915443946;7510.377807994279;97.92940121416677;0.11160250168817057;16618.22817467468;2.2127020237231907;7566.649183999999;27814.0;35464.0;352433547375328.0;8.758079133126522;4001.0;26.659033814586355;65280.0;2389.561518311178;31770.961672736114;31623.0;25798.0;39482.0;1674.8100143497034;31941.00203798469;2.6250131074374634;7719704421709.184;0.0026966824325555354;10833605.58007488;74930.56694042038;241.9249327953897;122422726198.05951;46077687.77481969;67160.15600868715;1549.9823357645625;0.9548508222598775;24.98906246863917;6.062662231601757;908.37833862855;3.789360641148336e-05;15.444129315877857;-0.2353050106779159;0.9910954713182141;0.05515231833744223;0.9994120996017951;0.11284077543877119;0.9847454257552799;0.05160297828963244;0.0020929190571466008;9.80364092788889;17177.534586113114;911.792605113885;0.002697596899499542;13591.114467555031;70298.27582979685;1.1087923788592968;192875.84573919064;0.00017923274317876238;0.00016836045109253824;8.89420454749469;325083.2743249727;0.9617466431862964;0.9784503221921805;0.06420001624273651;0.9852423910391216;68970.61153795967;0.0001657659704105415;855.2971472333908;0.0026845232067287212;13050.18530478474;70400.24920983167;3.1994049020254045;4910374.608647753;0.00021591685064653118;0.00016786011014870757;275730.561134076;0.865436173338217;0.9448498465803583;67154.11347457665;0.00015796869611063566;9.164961537482574;0.9222946567625621;2.02380209384457;9.393003623637782;258871.20805567296;0.7493825606771332;0.2808052312160655;931.5581595965795;17335.68609934552;75107.21637824725;1.6553209474129096;498127.55715509807;0.0002564163045369812;0.00016819838540674053;0.8895760125681665;63103.919396422716;0.00014890470709664116
dicom_data/35;v3.0.1;0.5602133223446462;0.0;0.0;170.2483177710701;106.856;169.756;187.95941732193148;187.95941732193148;6438.208038668195;95.37537572211824;0.11621949726091813;14400.640300317791;2.23674665587487;6491.666575999999;26822.0;33608.0;276378161395298.0;8.570105434396119;3729.0;38.525519809862224;65280.0;2134.630109282404;30389.62481231168;30327.0;24590.0;40690.0;1512.3154034868128;30537.640230925917;3.330317302189574;6053787247202.606;0.003078041361298362;9018174.640395515;68598.42036309464;234.58674542879507;121230958130.06006;43884070.30760498;55767.579875803545;1498.8205681782933;0.9476198731012448;23.605754431913102;5.976613469105382;929.8995990722289;4.228890167068081e-05;15.192714410651497;-0.22595948510056263;0.988809689283868;0.05457040428573938;0.9994955897464828;0.11280914282249252;0.9859857293371777;0.05132111590019073;0.0017066000927731346;9.610088970763512;14316.600110995587;892.3682227908898;0.003076043600130193;11094.703967807338;64501.49919712015;1.0957732532052096;159885.71348745114;7.285460508735551e-05;6.808857828044072e-05;8.70711238286624;279023.8560565942;0.9617788753129929;0.9788557507701549;0.05204637196839492;0.9852592899206913;63178.58535641641;6.695796875061799e-05;834.4444948357083;0.0030519226922919953;10453.995857293265;64203.33639216432;2.4188745355063346;3129711.6248427304;8.886176178418375e-05;6.789121353791704e-05;236481.08161190274;0.8649131053482706;0.9446415045916935;61088.889139232844;6.409395229746858e-05;8.982541440110337;0.9225526286487453;1.2439290991926846;9.207397458975072;222129.72856472843;0.7495039243805136;0.25550571072168543;912.2360402066342;14430.5713238237;68768.02195236344;1.622426772030813;435049.68527747504;0.00010888259768350584;6.816463938284621e-05;0.8896940117171852;57498.71751779541;6.036121484614038e-05
dicom_data/36;v3.0.1;0.6098888552875301;0.0;0.0;180.20948832298376;127.576;178.19199999999998;201.42669507292223;201.42669507292223;8056.634362662476;109.90775854525609;0.11024033333104466;17629.74550152095;2.188227081921941;8109.255071999999;25798.0;33784.0;336208734422597.0;8.786316420811472;3905.0;28.867743526446485;65280.0;2430.4646158483356;29942.627827388187;29751.0;23909.0;41371.0;1668.123697649947;30135.314675330952;2.802819927335655;7364316118792.563;0.0026707105919974343;11576229.371735562;76654.7693673068;243.3928481420245;147558691998.37125;52634033.23207598;71210.29039707925;1552.3687676272527;0.9572872629206093;24.642010704314536;6.048950964167529;930.5474180659575;3.794069291377824e-05;15.452888556285014;-0.24019581377502444;0.9920276979261724;0.05675232564575472;0.9994749797820067;0.11520577462762353;0.9856163253986443;0.05350160261888935;0.001902945689455044;9.834556836894272;18190.66479117651;966.6096730430093;0.0026696632343238087;14697.64206697058;72415.29900176918;1.0990375652680942;173959.0663122079;0.0002377920164504132;0.00021849788291899614;8.926843225441317;347761.8547625818;0.9604486579503694;0.9779947220286425;0.05347592927849716;0.9847266069028213;70898.30811987599;0.00021384970146489044;903.6985686104131;0.0026528808876330203;13878.53266679821;72380.0616061154;2.512388154341138;3466610.8581468263;0.00030035829506851603;0.00021306488402664673;293797.9075702778;0.8624677308255966;0.9434836522978911;69059.46751978337;0.00019581740749584388;9.202601498024848;0.920128140717091;1.331242724978549;9.433337712699036;275427.8758623298;0.7439613305196662;0.27385654967602335;988.7451339481063;18523.73773838921;77196.5011749834;1.6569318617679314;493539.21789324126;0.0003794174232108743;0.00021986949823997213;0.8867586144552965;64761.819979118365;0.0001858793054411502
dicom_data/37;v3.0.1;0.495168769555155;0.0;0.0;200.93796638064896;115.44;205.128;229.16680534492772;229.16680534492772;8091.202525327819;99.49820556962104;0.10890790548671787;17896.444856504582;2.211839933617222;8151.748831999998;26262.0;35144.0;360937533550764.0;8.992802982594561;4561.0;20.224036705008295;65280.0;2788.8131606612496;30905.62821167354;30839.0;23845.0;41435.0;1905.7075585308585;31142.41900231573;2.1592901674568123;7905975734895.934;0.002303892699235765;14692406.157604778;103719.29722490543;285.77276443467815;168570735594.4681;59134467.4420768;90069.60367020576;1858.8776219447736;0.9594876068055398;28.936431935324368;6.273705183893881;996.4540378202466;2.9918670773905035e-05;15.89844666834141;-0.23025720144318879;0.9911586247939425;0.04778480018960932;0.999347618439936;0.10080219203697291;0.9831733648243028;0.04430604085961693;0.002472967318426636;10.035979733249953;22982.120323037532;841.4406652869297;0.002304493113692965;18847.821482371983;97651.92669235071;1.1018696136555932;241410.93486664735;0.0005179068514528651;0.0004947764335252095;9.112006783988008;353222.1697793885;0.9673606197792359;0.9811168912128719;0.06296125009988322;0.9874303724830209;95803.07247398199;0.0004891707894398392;797.6530801430241;0.002296369352715167;18035.894391787304;97163.38780609982;3.1930192253435976;5540361.945672139;0.000597941016057996;0.0004969349059331654;307163.0514172861;0.8842939808301793;0.953156276502446;92974.4377816967;0.00047533109309072134;9.34968738726826;0.9333508886010781;2.045103224874967;9.562031053049406;290338.32149785844;0.7801480056800026;0.27575151680711224;857.4120991621838;23509.9754249489;104020.92794189564;1.6007018524390177;648108.8525653083;0.0006806445643041901;0.0004928834479904835;0.9050985145627578;88302.62181082307;0.00045070677762599164
dicom_data/38;v3.0.1;0.6272860852736062;0.0;0.0;193.79837094084155;144.448;199.356;223.19445200990097;223.19445200990097;9400.988711999053;121.5670214398827;0.10501720737648786;20511.905797346702;2.1818881423786958;9460.052847999998;27318.0;36392.0;448427003100473.0;8.977851435210551;4625.0;16.6769834718595;65280.0;2788.766421459595;32005.252473447916;31815.0;25478.0;39802.0;1939.6942076113348;32222.617239022038;1.8521908924548551;9822345075912.76;0.002306634714222181;13960875.843376378;90539.77848168703;263.35732206573016;125068713174.88411;46634684.58474258;86371.8430398655;1642.07034294984;0.9626482882025464;25.67227187093041;6.107122555324059;966.9449677676333;3.120252170259741e-05;15.742513725604034;-0.24547465090189363;0.9933680592164441;0.05420876901780625;0.9994023606229762;0.11110895229238794;0.9844496957106167;0.05086676957013547;0.0019207251478828649;10.03011513172418;22003.47834570338;974.6926994447481;0.002305498644690528;18909.955116687954;86378.70957927784;1.097698804569428;186126.2231501385;0.000860575857584436;0.0007972421838905574;9.1139474594663;406803.01772381057;0.9622108484823985;0.9788879961656638;0.05405615587785813;0.985422507329216;84756.30697906198;0.0007818992958812357;914.0484012495174;0.002291571777677957;18169.90830437983;86305.22475017174;2.6552520344770527;3633607.287938046;0.0010551864767035083;0.000780999529366682;346166.5423216354;0.8678593799586721;0.9458967527007088;82283.33739094766;0.0007203674127665969;9.382129082802926;0.923561024064165;1.4828709393166337;9.609282121332331;325210.4379502046;0.7529989046908209;0.2682925115561834;996.205546821275;22339.307233543204;90841.23896065405;1.6346104420832301;490082.3958465988;0.0013076315358643569;0.0008007385094965623;0.8914457817577873;77439.88506086383;0.0006846395983661801
dicom_data/39;v3.0.1;0.508467822831136;0.0;0.0;157.0079551843707;89.53999999999999;155.844;163.00814330578703;163.00814330578703;4911.687248002415;79.83349313976554;0.12556664296120576;11128.338082296852;2.2656853990088135;4957.7732639999995;27702.0;34568.0;221598692979345.0;8.568334602679755;3953.0;30.54736811174671;65280.0;2164.6964522782773;31152.8159767784;31063.0;25558.0;39722.0;1564.6872490109206;31289.741994809636;2.68228259620498;4853897771019.572;0.003082652032716585;8550010.818733966;64013.80530834242;226.2721777538828;85421923159.0057;32116779.51376363;52516.79165197922;1259.5056894131324;0.9530571456204991;22.88711315480557;5.939670031726797;719.6210076212633;4.670929644004118e-05;15.092856141820327;-0.23720575305504055;0.9905156351010711;0.06010049665833101;0.9995187800387925;0.12101710574299207;0.9860600199773939;0.05739253082720833;0.0012928581470550643;9.609313330372213;13444.074335348025;680.4586526413939;0.0030761888777462018;11250.814164419198;61176.95315662964;1.091093351479095;124380.32261468479;9.853328268381639e-05;9.233940406396912e-05;8.716214909579039;211932.7133473546;0.9580600053657055;0.9772953198934351;0.044024686837837834;0.9838011887643681;59961.24974666578;9.085806944747548e-05;630.7028642554238;0.0030427726120611535;10686.35644897748;61231.47612638039;1.824222424847669;1399187.2092879645;0.00012028463325252404;9.237555623998537e-05;177014.4169597499;0.8539910794617395;0.9397055428858533;58157.03921466589;8.68133934676763e-05;9.00895311261377;0.9157819396397471;0.6318392175393212;9.241528514854762;165621.20456744469;0.7317331131674981;0.24936057334584205;697.7305437371047;13681.342520790973;64140.63675604508;1.6456276149703324;333631.6974123115;0.00014283092091534787;9.221705035946305e-05;0.880373067890196;54352.24636759349;8.132485624396411e-05
dicom_data/40;v3.0.1;0.5728483534694112;0.0;0.0;159.50982819584127;104.19200000000001;157.61999999999998;165.46406618961106;165.46406618961106;5930.004208000132;91.37494244417633;0.1207483510549002;13121.180709796768;2.2126764584913894;5974.469327999999;25302.0;32744.0;231940835489882.0;8.704978873785537;4001.0;28.003969317026375;65280.0;2315.452439003086;28992.456303596242;28759.0;23589.0;41691.0;1634.9785067901946;29160.882037621483;2.570973896310687;5080432060570.374;0.0027965804259076467;9794518.696137786;62602.34838804687;218.64087839676296;102977328364.04895;37709752.33119452;60433.974486565836;1241.0378644796767;0.9596793846472177;21.567634749011525;5.849528217006446;761.8910760241016;4.5930739070720215e-05;15.141396928094215;-0.25971634094615265;0.9940220812395657;0.0672691845095475;0.999578249146051;0.1310775772240779;0.9874774919517617;0.06420675255004227;0.0011391868239430888;9.756400789381036;15418.753087761397;740.8830461518918;0.0027878622442597096;13238.342304202099;60038.30191382526;1.0996863358793396;124646.08157138216;0.00026891203938913773;0.0002526615968213281;8.871418410203544;253119.7088927606;0.9524034542706024;0.9743223821936742;0.046177694511391365;0.9815429002667099;58798.38144722098;0.00024875934325135234;679.0889728017114;0.0027513865446938883;12642.078571931328;60303.021838041954;1.8507031525381152;1466453.9857586795;0.00032880454880300226;0.000255891545674204;206932.32709659383;0.8384038664135527;0.9324808150793847;57128.95166876065;0.00024127041125236728;9.194442506361034;0.9048970328900816;0.6294613217456153;9.441337819730242;192365.58721865984;0.7052636127346313;0.27191333162665865;762.786887229292;15672.285116445222;62855.78373057337;1.7249529801251664;329060.0298104173;0.00038511789334228066;0.00025134723902784143;0.8659657942175963;52834.36755470218;0.00022301542329181026
dicom_data/41;v3.0.1;0.4528961482605488;0.0;0.0;189.43629246473037;93.092;181.152;200.17288611597724;200.17288611597724;7467.787305329265;85.79496719803521;0.11298914639821868;16352.168620298358;2.1896939416885774;7518.438479999999;25864.800000000003;34263.20000000007;313289910469925.0;8.930003778601382;4073.0;25.79754447115687;65280.0;2578.429043922131;29994.886833020148;29577.0;23887.0;41393.0;1728.4829524961087;30211.416937680213;2.7307513572018935;6862302198933.236;0.002345875043309518;13036477.256665485;80821.69638434253;246.6690727991549;168068149412.92822;62137117.03673217;81036.44465544156;1133.44952953836;0.9723749731297753;18.839597951179456;5.639812499855283;765.4956146822296;4.444914476796815e-05;15.27163262704778;-0.28883416191208516;0.9967246705589422;0.07696336473277984;0.9996202149881509;0.1448201721271011;0.9889844160014768;0.07741544135331119;0.0022810569782344926;9.913853301565304;20542.47354624472;783.4561265185986;0.002347158414081562;16355.874329758235;75424.87728961944;1.1237098119876319;198980.90726558524;0.00030490135566658836;0.00027750410993484566;9.09975980490805;317341.72420695896;0.9506803014046885;0.9724555346763973;0.06618247773923883;0.9808381306347773;73573.67551982157;0.0002709387535105145;723.5245030626807;0.002341177451237144;15601.94746894546;75797.67754649029;2.9575528324537363;4466395.573412114;0.0003969217600145142;0.0002720167391742835;257148.81669217552;0.8320810265632146;0.9296109846767808;71592.127927611;0.00024696037591828007;9.425717849640053;0.9003568879371877;1.7239634655612917;9.692083738524696;238517.23910035106;0.6948891873162059;0.33727271938781894;805.2098792407755;20860.33974237325;81040.53057145771;1.8265408090431032;583666.7092718029;0.0005019452765046013;0.00027856308928066306;0.8600575447574498;65956.3422507847;0.00023042290120188052
dicom_data/42;v3.0.1;0.45550046645652986;0.0;0.0;216.09467737770308;121.36;211.93599999999998;237.29551281050382;237.29551281050382;8494.133906658386;98.43122634431708;0.10720758052652639;18778.95256943987;2.2108142838105502;8554.870047999999;26524.0;35462.0;380547691331258.0;9.032636525491865;4279.0;21.070999321893034;65280.0;2783.6636496406163;30966.02371454468;30491.0;24686.0;40594.0;1824.4318722722373;31214.72784544749;2.5470890793192837;8335516630919.874;0.0022173261707470367;15464609.77561144;88192.46645030791;253.98093190191906;194269334268.26874;75410909.70606425;96146.46095412388;1402.9493519494747;0.9712098317012168;20.732012850360007;5.780937366226587;959.7363039987367;3.8626261487301077e-05;15.540530952500122;-0.2785881801367951;0.9963759583085618;0.06509676071152325;0.9995386188388279;0.1288456969730312;0.9876753001345161;0.06484231849073914;0.0027529467136055484;10.016359971901316;24387.352576518224;846.5043209388314;0.002219494059752426;19526.211246461946;81501.77161820063;1.12695411069059;247147.43921741284;0.0010454434227952672;0.0009609061062531519;9.177293966661622;365772.80236294627;0.9590082241565319;0.9765325351672718;0.0782639380915552;0.9841587020072176;79662.08913819425;0.0009406468924446298;794.5303515269329;0.002219122974452245;18473.331492626596;81002.11247688792;3.680173612856736;6408844.568096124;0.0013099710597731019;0.0009399473404256476;306795.34970589716;0.8568792969067449;0.9410672454960584;76926.51868500515;0.0008630847176365729;9.458885724898684;0.9167251294288743;2.490242754839236;9.704069060497705;287054.86177354684;0.734978983550747;0.3254340485475809;866.0033438993041;24745.806506565546;88331.102349947;1.7361596878344538;671091.421105996;0.0016567537322763942;0.0009653362886811747;0.8819689493497828;72046.64901627539;0.0008159412449496295
dicom_data/43;v3.0.1;0.4991488829382527;0.0;0.0;172.67837000056446;96.19999999999999;167.684;211.0033669494399;211.0033669494399;6275.729642667699;86.19221549338003;0.11858444282386597;13874.98613387368;2.210896090797129;6322.501983999999;26098.0;33652.0;261616631560469.0;8.786151353244191;3523.0;32.25623529285463;65280.0;2272.306193718996;29928.557260450518;29713.0;24270.0;41010.0;1507.199384764028;30105.781343493974;3.063784241810111;5730450697700.512;0.002628995565011673;10639530.610204542;68739.06450931638;229.08281009967175;141671533860.505;52026194.896319285;66132.84816779075;1093.3650865036348;0.967441283043442;19.122206358993868;5.664566989881361;715.018352441064;4.718579066937805e-05;15.12757186251521;-0.27690093716510883;0.9956805360173551;0.07562989920678101;0.9996199089109659;0.14338101391674288;0.9887108785188374;0.0771482310643777;0.0019802909917834735;9.764543176699352;16806.55331357362;740.0844303948504;0.0026334933218971593;13106.284702414798;64031.42515275613;1.1179363621699265;177779.3158003734;0.00026671478323503367;0.00024084175510458218;8.949691335292663;267615.2501890741;0.952233622839996;0.9736104085973822;0.06292606739803344;0.9814804223283121;62547.3189587298;0.0002346416762593494;686.9079524203685;0.002632315339297528;12562.395352393385;64397.551346607805;2.854440663417027;4144353.52235277;0.0003502529593056969;0.0002337908064890388;218190.16022870108;0.8361313966886671;0.9315371798048091;60876.709834538284;0.00021088507632951713;9.266183045813701;0.9040554866514693;1.6309241717884213;9.528980573160696;202833.25963983565;0.7027059430577096;0.31411822312749266;758.8490538583594;17024.982565079295;68855.55459282304;1.780921959770792;499784.0592386522;0.0004562366988711961;0.00024271813829429496;0.8644717469826938;56273.25455638634;0.0001980400955218522
dicom_data/44;v3.0.1;0.5440418987927849;0.0;0.0;215.66107689446727;191.51199999999997;237.53999999999996;300.57550244822016;300.57550244822016;9085.488972004176;117.32866176936277;0.10451351384514547;20147.00737829556;2.217492909889176;9154.338719999998;30181.0;39287.0;508882521708581.0;9.110720815929405;5155.0;15.095285130702825;65280.0;2947.7441564620426;34671.73605388462;34452.0;27584.0;37696.0;2076.828788185096;34894.501134614206;1.8630026642718982;11146562755504.756;0.002005714226829482;15496928.443348987;105777.3999262361;286.6106419904061;140680818700.03088;55777715.83522768;96013.04134137652;1487.3713288356396;0.9694593297163229;23.365853326522505;5.963130735875495;925.9885373849197;3.481548778062146e-05;15.811303411605728;-0.262729551194368;0.9953936248400685;0.058591637627092824;0.9994007517361096;0.11844996253669499;0.9850770151247522;0.05761066342826417;0.003280308547839603;10.088871631641332;24375.103167553574;820.4598648514466;0.002006313823787313;19933.880542330524;98817.35750002731;1.1356834158146998;282290.0693517893;0.0006742080793745957;0.000635903889380264;9.24187810944342;394109.0706215784;0.9637143233419124;0.9784886224965904;0.09119592118902242;0.9860035684597319;96940.65803803911;0.0006266439282708467;776.9191022505778;0.0020084043859913497;19256.118543818957;98640.56855395337;4.9186524452349065;8471976.284077926;0.0008055989613187513;0.0006337317331138191;337589.2900830847;0.8726980825963714;0.948077686724955;94088.26875615977;0.0005990357355999647;9.497294249977443;0.9255951953676453;3.7514187480742516;9.730790290016698;317411.6269423109;0.7594851456997844;0.33836496460555154;838.2481468188453;24797.5863488104;105675.36501088699;1.7121623238341348;707751.2292560955;0.0009478076885465064;0.0006345193918091564;0.8946346031319811;88720.19851992284;0.0005660965268585803
